product_id,customer_id,product_category,customer_segment,sales,discount,date
23,432,B,X,988.0,0.06503606452440959,2024-09-05
93,282,C,Y,270.0,0.056737586748360554,2024-09-06
66,239,C,Z,443.0,0.2439124562048069,2024-09-07
86,435,A,X,239.0,0.16711139826339114,2024-09-08
67,262,C,X,158.0,0.09117324919782305,2024-09-09
33,168,C,Y,896.0,0.24982938027043833,2024-09-10
51,426,C,X,454.0,0.04383301438420941,2024-09-11
71,573,A,Z,802.0,0.2375174561825841,2024-09-12
36,634,C,X,669.0,0.09807675234600383,2024-09-13
24,192,D,Z,456.0,0.09569050319666232,2024-09-14
83,172,C,Y,897.0,0.2495970887662,2024-09-15
90,922,B,Y,972.0,0.14426419110658686,2024-09-16
80,434,C,Z,671.0,0.07010104225716611,2024-09-17
28,98,C,Y,525.0,0.2808074918738728,2024-09-18
86,59,D,Y,390.0,0.2501970965230304,2024-09-19
2,760,B,Y,100.0,0.0060111296276809,2024-09-20
10,590,C,Z,139.0,0.004473228137312901,2024-09-21
82,884,D,X,701.0,0.15804526732815852,2024-09-22
12,181,D,Y,608.0,0.24090605775186508,2024-09-23
65,558,C,Y,664.0,0.12807423039684265,2024-09-24
68,8,D,Z,589.0,0.22613905982393678,2024-09-25
62,208,C,Z,554.0,0.04324503901635118,2024-09-26
55,404,B,X,871.0,0.06630179855760397,2024-09-27
37,250,C,X,296.0,0.09505318235206565,2024-09-28
85,509,D,Z,351.0,0.2869359033025601,2024-09-29
20,308,D,X,906.0,0.01865990754972774,2024-09-30
70,692,B,Z,238.0,0.28323992558545347,2024-10-01
85,675,D,Y,498.0,0.19700813807638531,2024-10-02
63,864,A,X,195.0,0.270561213474028,2024-10-03
69,667,A,Y,469.0,0.24467596859848487,2024-10-04
42,748,A,X,776.0,0.1950514901008201,2024-10-05
81,182,D,Z,940.0,0.026696500531361887,2024-10-06
17,837,C,Z,338.0,0.047834226857028615,2024-10-07
58,826,D,Y,196.0,0.08248840967549585,2024-10-08
6,858,C,Y,157.0,0.19994665556207766,2024-10-09
97,371,D,Y,570.0,0.2523370998349168,2024-10-10
23,218,A,X,882.0,0.055529637177018254,2024-10-11
4,917,C,Z,641.0,0.23284083441137585,2024-10-12
9,961,A,Z,115.0,0.17317015348801756,2024-10-13
63,440,D,Z,598.0,0.18056471624704926,2024-10-14
93,11,B,Z,633.0,0.2766276670434859,2024-10-15
42,159,A,Z,257.0,0.05829876986400374,2024-10-16
75,754,D,Y,100.0,0.1433543191744038,2024-10-17
93,716,D,Z,710.0,0.20680712493059844,2024-10-18
96,889,C,Z,535.0,0.29472571759282884,2024-10-19
12,285,A,X,437.0,0.043951373368708475,2024-10-20
35,909,D,Y,178.0,0.04535010588128694,2024-10-21
92,374,B,Y,544.0,0.27333919705996435,2024-10-22
50,819,A,X,760.0,0.1780611772188381,2024-10-23
72,777,B,Y,357.0,0.20927554313120783,2024-10-24
40,518,D,Y,705.0,0.09921501154890909,2024-10-25
59,582,D,X,715.0,0.012301240720298978,2024-10-26
6,550,C,Y,771.0,0.05406826822287414,2024-10-27
74,498,C,Z,767.0,0.25116822905037767,2024-10-28
89,459,A,Z,163.0,0.09645714727594908,2024-10-29
13,816,B,Z,682.0,0.109840067760418,2024-10-30
98,321,C,Y,804.0,0.2905155955782464,2024-10-31
60,757,C,Z,142.0,0.25863251998750575,2024-11-01
79,112,D,X,383.0,0.0035706892734921223,2024-11-02
16,404,D,Z,202.0,0.13458651623003043,2024-11-03
5,757,A,X,246.0,0.029353040912135198,2024-11-04
23,948,C,X,662.0,0.022835816386658023,2024-11-05
53,27,D,Y,266.0,0.0858233243941037,2024-11-06
67,654,B,Z,643.0,0.2911286221719458,2024-11-07
72,921,C,Z,406.0,0.10331914124584575,2024-11-08
73,619,A,Z,537.0,0.17171232974905284,2024-11-09
6,787,B,Y,152.0,0.2117517783283344,2024-11-10
40,74,B,Z,449.0,0.2087664632049356,2024-11-11
80,317,C,Y,549.0,0.08940702998119515,2024-11-12
80,653,B,Y,783.0,0.08399548420009152,2024-11-13
42,28,A,X,526.0,0.13686833735948195,2024-11-14
90,206,C,Z,310.0,0.12690173005157357,2024-11-15
23,777,D,X,253.0,0.11168941757786434,2024-11-16
90,439,C,Z,418.0,0.17865769253625693,2024-11-17
90,376,D,X,164.0,0.059599877916075523,2024-11-18
20,739,A,Z,269.0,0.08172029691228751,2024-11-19
63,580,A,Z,447.0,0.07755255616345745,2024-11-20
30,7,A,Z,474.0,0.17159566866089818,2024-11-21
10,207,B,X,189.0,0.06870951970687895,2024-11-22
12,338,B,Y,203.0,0.077738670699201,2024-11-23
27,586,D,Y,902.0,0.13664693763975455,2024-11-24
83,786,A,Z,486.0,0.1298206964943285,2024-11-25
73,725,A,X,860.0,0.11619767220710119,2024-11-26
2,874,D,Z,132.0,0.024962701436459376,2024-11-27
47,456,A,Y,825.0,0.09612542389233963,2024-11-28
56,15,D,Z,737.0,0.2605495242099224,2024-11-29
11,854,C,X,397.0,0.11394868977871127,2024-11-30
75,225,B,X,581.0,0.26618517930574004,2024-12-01
25,995,D,Y,806.0,0.020349234803562342,2024-12-02
96,306,C,Z,348.0,0.2772677533172727,2024-12-03
44,883,B,Z,948.0,0.14215216794236976,2024-12-04
92,132,D,n,,,2024-12-05
14,229,C,Z,909.0,0.2111528219817179,2024-12-06
79,606,D,Z,735.0,0.002919152606399822,2024-12-07
56,378,B,Z,872.0,0.2768818102695674,2024-12-08
6,791,A,Z,119.0,0.2893369808423981,2024-12-09
24,528,B,X,804.0,0.20014551561807944,2024-12-10
43,233,D,Z,156.0,0.029902477699474392,2024-12-11
50,866,B,Y,699.0,0.1826268714409629,2024-12-12
76,102,A,X,556.0,0.2400108618593987,2024-12-13
57,594,B,X,498.0,0.14327197163295427,2024-12-14
44,79,C,X,990.0,0.24498078135621232,2024-12-15
25,388,C,Y,802.0,0.16012472917120016,2024-12-16
82,481,B,X,922.0,0.26416985159890977,2024-12-17
22,314,C,Y,693.0,0.05487893926294402,2024-12-18
95,401,B,Y,797.0,0.1627335486490128,2024-12-19
19,230,C,X,605.0,0.0049212326048788555,2024-12-20
64,197,D,Z,633.0,0.24072971189247025,2024-12-21
90,377,A,Y,814.0,0.2879478380434268,2024-12-22
30,692,C,Z,998.0,0.23230568142347385,2024-12-23
38,881,A,Y,640.0,0.1280247827907214,2024-12-24
50,480,C,X,721.0,0.054524844716368266,2024-12-25
41,25,A,X,517.0,0.04871845254300265,2024-12-26
96,638,A,Z,477.0,0.0884565315910067,2024-12-27
12,269,C,Z,171.0,0.03738677296538245,2024-12-28
57,536,A,Z,965.0,0.22360430060656006,2024-12-29
64,950,C,Z,296.0,0.15588762605679293,2024-12-30
15,398,A,Y,620.0,0.10198427166149651,2024-12-31
33,301,B,Z,564.0,0.07201386903237714,2025-01-01
66,919,B,Y,567.0,5.6132058914371005e-05,2025-01-02
66,696,C,X,141.0,0.11942951941113086,2025-01-03
37,600,D,Z,574.0,0.16752647208209764,2025-01-04
26,984,D,Y,474.0,0.22860327026819124,2025-01-05
77,855,B,Y,424.0,0.08915041717681153,2025-01-06
73,339,B,Y,145.0,0.19558670759877805,2025-01-07
51,281,A,Z,288.0,0.029608053055135673,2025-01-08
13,493,C,Z,640.0,0.19128644244526669,2025-01-09
25,589,B,Y,878.0,0.023085305675171364,2025-01-10
20,640,D,Y,125.0,0.2011797512836028,2025-01-11
68,615,C,Z,221.0,0.22052729508134208,2025-01-12
11,367,C,Y,314.0,0.02272041426690401,2025-01-13
8,524,D,Y,437.0,0.27738641010347,2025-01-14
53,910,B,Y,213.0,0.11697625684322187,2025-01-15
93,257,C,X,439.0,0.10906396087643268,2025-01-16
15,64,C,Z,911.0,0.2928781840877998,2025-01-17
73,528,A,Z,791.0,0.09811786658482825,2025-01-18
47,575,A,X,760.0,0.20564211492305345,2025-01-19
36,625,D,Z,387.0,0.16362675607311064,2025-01-20
82,873,A,X,676.0,0.2675801772082386,2025-01-21
24,508,D,X,677.0,0.08298011756400991,2025-01-22
62,602,B,Y,216.0,0.173859335589143,2025-01-23
54,418,B,Y,524.0,0.229006276411325,2025-01-24
13,362,C,Z,109.0,0.034809249284086664,2025-01-25
46,347,C,Y,540.0,0.1180135721439415,2025-01-26
8,108,A,Z,575.0,0.16682616929627225,2025-01-27
48,396,C,Z,980.0,0.02661863106908847,2025-01-28
40,350,D,X,968.0,0.013575233679233233,2025-01-29
95,312,D,Z,692.0,0.08089964537166591,2025-01-30
20,203,B,X,617.0,0.2852961066998851,2025-01-31
51,278,D,Z,110.0,0.191946537319084,2025-02-01
66,345,D,Y,667.0,0.03804735410041551,2025-02-02
44,462,B,Z,878.0,0.21993345256232139,2025-02-03
83,546,B,Y,613.0,0.039358349112067904,2025-02-04
79,237,A,Z,503.0,0.250825225603786,2025-02-05
90,522,B,X,389.0,0.10527066757974991,2025-02-06
57,430,D,Y,477.0,0.11211463086906455,2025-02-07
73,676,A,Y,396.0,0.07726114585688326,2025-02-08
51,355,B,Y,676.0,0.247561656244927,2025-02-09
35,294,D,Z,531.0,0.25286743220490654,2025-02-10
91,216,C,Z,126.0,0.04945304687467408,2025-02-11
12,107,C,Z,856.0,0.05083635899786367,2025-02-12
12,364,A,X,536.0,0.19087470785358496,2025-02-13
37,958,D,Z,253.0,0.13133338177063492,2025-02-14
50,630,D,Z,663.0,0.1965864971270273,2025-02-15
77,108,C,X,811.0,0.23189282471789552,2025-02-16
82,707,D,X,407.0,0.0027200747992674134,2025-02-17
96,295,A,Y,256.0,0.15663447037324593,2025-02-18
75,748,C,X,756.0,0.17490193552114094,2025-02-19
49,687,D,X,388.0,0.09813665612048324,2025-02-20
75,386,C,X,612.0,0.09523314745391254,2025-02-21
12,235,C,Y,507.0,0.00038797770841556554,2025-02-22
94,350,D,Y,188.0,0.15029689205734062,2025-02-23
35,571,B,Z,794.0,0.26537081344646324,2025-02-24
75,224,B,X,149.0,0.2788409670392233,2025-02-25
77,581,B,Z,347.0,0.2129525098257171,2025-02-26
40,431,C,Z,932.0,0.076613953124995,2025-02-27
11,602,D,X,573.0,0.12832383168850453,2025-02-28
3,120,B,X,371.0,0.24908612183016426,2025-03-01
76,622,A,Y,404.0,0.24142890772876466,2025-03-02
47,810,A,X,415.0,0.27809830000956937,2025-03-03
52,377,A,Z,912.0,0.15802859778393924,2025-03-04
42,776,B,Z,154.0,0.15736708616242523,2025-03-05
92,493,D,Z,635.0,0.20403265329752238,2025-03-06
4,68,B,Y,689.0,0.14093046636631607,2025-03-07
17,123,A,Z,148.0,0.278719919692969,2025-03-08
64,168,B,X,360.0,0.1467127924849894,2025-03-09
65,392,A,X,285.0,0.02790794937161396,2025-03-10
14,789,B,Y,478.0,0.09222144939632053,2025-03-11
39,857,A,Z,285.0,0.11574978734860751,2025-03-12
5,921,D,Z,190.0,0.07960513971120199,2025-03-13
4,290,D,Z,177.0,0.19296409913483223,2025-03-14
20,435,A,X,,0.1550606669785119,2025-03-15
82,721,D,Y,891.0,0.29688633627439537,2025-03-16
17,636,D,X,401.0,0.11340349522157453,2025-03-17
72,842,D,Y,831.0,0.16705809205967626,2025-03-18
25,29,B,Y,427.0,0.08854564982941142,2025-03-19
12,847,A,Z,518.0,0.033568997238575336,2025-03-20
23,415,D,Y,210.0,0.28799586706301655,2025-03-21
61,430,B,X,416.0,0.08519749826653805,2025-03-22
92,715,D,X,675.0,0.24465962477310982,2025-03-23
3,994,A,Z,600.0,0.18624198549815843,2025-03-24
9,925,B,X,454.0,0.0654177337435325,2025-03-25
73,960,D,Z,954.0,0.2278213485366624,2025-03-26
90,574,B,Z,291.0,0.12962028163624068,2025-03-27
39,967,B,Z,240.0,0.04617118696661108,2025-03-28
53,169,C,X,850.0,0.24277940918375118,2025-03-29
98,455,A,X,308.0,0.15511184590354288,2025-03-30
89,489,C,Z,834.0,0.2730569736013824,2025-03-31
64,470,A,Z,749.0,0.013064247263670491,2025-04-01
22,370,D,Z,391.0,0.1351905752710786,2025-04-02
5,409,A,Y,755.0,0.06073988179005237,2025-04-03
32,50,B,X,542.0,0.20230685171616844,2025-04-04
76,952,D,Y,671.0,0.2861950043089011,2025-04-05
38,16,A,Y,929.0,0.140784669976723,2025-04-06
8,140,D,X,746.0,0.00046071952497971357,2025-04-07
23,303,B,Y,516.0,0.10723501962307394,2025-04-08
43,537,C,X,806.0,0.16247430998191545,2025-04-09
60,595,B,X,522.0,0.24440151788468517,2025-04-10
96,217,A,Y,232.0,0.07251273571880217,2025-04-11
55,344,B,Z,226.0,0.24991456498160283,2025-04-12
74,611,D,X,314.0,0.1187297320100309,2025-04-13
52,518,D,X,221.0,0.2662800285427302,2025-04-14
83,335,B,Z,196.0,0.23567236272578324,2025-04-15
24,32,A,X,193.0,0.08574772837959962,2025-04-16
84,112,C,X,526.0,0.27943079406184973,2025-04-17
26,954,C,X,892.0,0.01782222850512404,2025-04-18
58,296,B,X,825.0,0.2551789146063213,2025-04-19
70,384,C,Z,996.0,0.16360916355784388,2025-04-20
90,499,A,Y,685.0,0.0072101018012113325,2025-04-21
46,889,B,Z,122.0,0.2271839222467116,2025-04-22
89,743,B,X,511.0,0.21104127679453183,2025-04-23
52,439,A,X,462.0,0.07753017263406627,2025-04-24
60,245,B,Z,479.0,0.1165274482028405,2025-04-25
45,594,B,X,683.0,0.2119116800608005,2025-04-26
27,831,C,Z,986.0,0.08003229221666079,2025-04-27
44,355,B,Z,382.0,0.09566708868585336,2025-04-28
33,425,B,Z,350.0,0.028490487710205348,2025-04-29
31,385,C,X,416.0,0.14257281740727354,2025-04-30
15,788,C,X,690.0,0.013144243023305658,2025-05-01
72,615,D,Y,539.0,0.13764782448164056,2025-05-02
97,668,B,X,924.0,0.009539109812482448,2025-05-03
62,605,C,Y,595.0,0.22421652671674938,2025-05-04
2,134,B,Y,249.0,0.1303421105481937,2025-05-05
48,922,C,X,582.0,0.24138642926369655,2025-05-06
44,708,C,Z,471.0,0.08014547000507909,2025-05-07
91,263,B,Z,705.0,0.04532378033592403,2025-05-08
16,533,C,Z,723.0,0.16375240580875533,2025-05-09
69,523,D,Y,655.0,0.20144282822954102,2025-05-10
75,770,D,Z,409.0,0.23717550659737976,2025-05-11
86,40,A,X,772.0,0.04912852031114551,2025-05-12
40,378,D,Y,961.0,0.051860305693179655,2025-05-13
95,534,D,Y,863.0,0.26338408857098017,2025-05-14
87,718,D,Z,647.0,0.07940804217954373,2025-05-15
1,678,D,Z,563.0,0.12150714340160954,2025-05-16
82,268,C,X,137.0,0.11340340877152001,2025-05-17
59,695,D,Y,282.0,0.07007722397474388,2025-05-18
13,282,A,X,826.0,0.07312956772107275,2025-05-19
92,758,C,X,392.0,0.14931113598619447,2025-05-20
44,581,B,X,648.0,0.11711385982550664,2025-05-21
55,746,B,X,511.0,0.07480068722481843,2025-05-22
48,129,C,Y,995.0,0.09423247699173623,2025-05-23
23,735,C,X,862.0,0.28097275140640937,2025-05-24
32,245,D,Z,743.0,0.015252262444954567,2025-05-25
35,358,C,X,266.0,0.22487194530861504,2025-05-26
99,733,C,Z,598.0,0.07428193962926855,2025-05-27
43,10,B,X,450.0,0.24196204809826827,2025-05-28
69,128,C,X,816.0,0.1455967117373626,2025-05-29
63,210,A,Y,263.0,0.07606406595326878,2025-05-30
37,703,D,Y,301.0,0.014627349983107062,2025-05-31
84,784,C,Z,534.0,0.26966573404638106,2025-06-01
45,310,B,Z,786.0,0.16863949088220767,2025-06-02
82,308,A,Z,578.0,0.04504638167724821,2025-06-03
71,886,A,Z,216.0,0.19852424668890953,2025-06-04
7,424,C,Z,701.0,0.040815501528711794,2025-06-05
49,593,C,Y,475.0,0.14397655147492508,2025-06-06
10,236,C,X,418.0,0.061351255536870236,2025-06-07
29,281,D,Y,881.0,0.10512800821067343,2025-06-08
78,763,B,Y,871.0,0.25835926681112564,2025-06-09
57,679,C,X,132.0,0.179568934493556,2025-06-10
10,999,A,X,688.0,0.2770658435182956,2025-06-11
86,684,C,Y,723.0,0.26704344834830246,2025-06-12
67,18,A,Y,283.0,0.1587149455755565,2025-06-13
10,301,C,X,864.0,0.12061582401120151,2025-06-14
37,438,A,Y,992.0,0.03999621272058947,2025-06-15
29,533,A,X,159.0,0.06639327996047137,2025-06-16
65,10,D,Y,533.0,0.06895447113577681,2025-06-17
75,416,C,Z,526.0,0.09019915159777309,2025-06-18
14,136,C,Y,134.0,0.18420580402321127,2025-06-19
3,91,C,X,447.0,0.0657797707749159,2025-06-20
38,56,D,X,962.0,0.1344517662678147,2025-06-21
72,343,A,X,129.0,0.0969212957761402,2025-06-22
88,481,A,X,,,2025-06-23
95,773,A,Z,688.0,0.03546407494362079,2025-06-24
82,531,C,X,140.0,0.16989627580587394,2025-06-25
4,340,B,Z,453.0,0.27398538809071177,2025-06-26
99,558,C,Y,107.0,0.09544342218621162,2025-06-27
81,651,A,Z,525.0,0.22286152618440017,2025-06-28
83,608,B,X,856.0,0.23698297710605118,2025-06-29
51,135,C,X,636.0,0.048299669135470534,2025-06-30
62,492,A,Y,644.0,0.009939515058841109,2025-07-01
83,116,A,Y,843.0,0.17333500844748007,2025-07-02
29,362,C,Z,773.0,0.2969667570144127,2025-07-03
36,775,C,Z,847.0,0.12428499368253568,2025-07-04
54,742,A,X,708.0,0.07788738278210837,2025-07-05
27,364,A,Z,424.0,0.17215465967547333,2025-07-06
43,358,C,Y,830.0,0.25257203685883733,2025-07-07
47,432,A,X,427.0,0.020400773003117035,2025-07-08
70,730,D,X,598.0,0.004535903580918921,2025-07-09
29,915,A,Z,938.0,0.015602155170763831,2025-07-10
44,272,A,X,505.0,0.006019005798163412,2025-07-11
84,754,D,Y,657.0,0.15036517332055957,2025-07-12
63,221,B,Y,255.0,0.2969329015756129,2025-07-13
75,240,C,Y,108.0,0.11875352248023091,2025-07-14
75,774,B,Y,417.0,0.10628641916545274,2025-07-15
10,648,C,Z,194.0,0.1405772027124713,2025-07-16
92,397,A,Z,615.0,0.0021034730859632255,2025-07-17
76,188,B,Z,168.0,0.03631404766995304,2025-07-18
97,997,B,Z,880.0,0.0646879287831179,2025-07-19
39,689,D,Y,745.0,0.09154684202121963,2025-07-20
32,276,D,X,281.0,0.02398300312101752,2025-07-21
23,104,B,X,378.0,0.008287790117855576,2025-07-22
92,929,A,X,601.0,0.10883759542450272,2025-07-23
58,310,C,Z,722.0,0.14331403972702456,2025-07-24
22,581,C,X,134.0,0.22846444460783352,2025-07-25
98,510,A,X,159.0,0.05414157275056595,2025-07-26
62,691,D,X,389.0,0.17843060052706394,2025-07-27
42,555,A,X,923.0,0.07160028507866414,2025-07-28
42,318,B,Y,410.0,0.025865882405531258,2025-07-29
24,310,A,X,585.0,0.19609786580188615,2025-07-30
53,968,B,X,645.0,0.04180229309738726,2025-07-31
24,693,C,Y,989.0,0.03743885529977703,2025-08-01
73,643,D,X,558.0,0.0595526068641655,2025-08-02
42,747,D,Z,617.0,0.059754322766079004,2025-08-03
61,792,D,Z,223.0,0.15733029279380123,2025-08-04
48,614,D,Y,579.0,0.061614294340164175,2025-08-05
16,141,D,Y,920.0,0.19471272304334378,2025-08-06
37,109,A,X,218.0,0.032783481317152675,2025-08-07
66,289,A,X,966.0,0.09157474740888588,2025-08-08
95,618,A,Z,790.0,0.2602075855774497,2025-08-09
43,353,A,Y,334.0,0.24327685929762594,2025-08-10
1,964,A,Z,287.0,0.2932224415692738,2025-08-11
84,22,D,Z,511.0,0.08245774739823732,2025-08-12
7,668,C,X,104.0,0.2783019905356313,2025-08-13
94,347,A,X,708.0,0.23414502078437321,2025-08-14
68,830,B,X,149.0,0.2963625746226486,2025-08-15
32,772,B,X,715.0,0.12971592840101454,2025-08-16
30,758,B,Y,605.0,0.09758077904744243,2025-08-17
17,119,D,X,969.0,0.02482391034810415,2025-08-18
68,299,C,Y,847.0,0.21912691332830836,2025-08-19
27,486,C,Y,367.0,0.13710046212992963,2025-08-20
7,463,B,Y,648.0,0.18585530762511812,2025-08-21
12,477,C,Z,804.0,0.16626379188037957,2025-08-22
82,470,C,Y,971.0,0.19485042298194968,2025-08-23
56,822,A,X,741.0,0.06818270012252382,2025-08-24
44,354,C,Y,657.0,0.016168332696209885,2025-08-25
68,919,D,Y,252.0,0.06457775958876305,2025-08-26
21,557,A,X,777.0,0.09111510735542934,2025-08-27
92,917,A,X,956.0,0.07522631317178155,2025-08-28
93,904,B,Y,147.0,0.19845928248191633,2025-08-29
15,285,A,Z,377.0,0.15309036579231508,2025-08-30
15,203,D,Z,156.0,0.04849083790996656,2025-08-31
81,715,D,Y,730.0,0.22227337611606515,2025-09-01
64,82,A,Y,790.0,0.26336414455683876,2025-09-02
44,13,A,Z,356.0,0.21860837578446995,2025-09-03
28,482,B,X,764.0,0.12010842240311437,2025-09-04
88,927,A,X,836.0,0.20797384593450904,2025-09-05
21,559,C,Y,258.0,0.1008508438415284,2025-09-06
24,982,D,Z,310.0,0.05672558426268734,2025-09-07
35,243,D,Y,671.0,0.14843744804415052,2025-09-08
33,719,B,Z,211.0,0.262919594846881,2025-09-09
66,807,B,Z,800.0,0.1731138051302809,2025-09-10
23,834,B,Y,804.0,0.14234017340483973,2025-09-11
22,446,B,X,502.0,0.13125141280816482,2025-09-12
58,887,A,X,798.0,0.045427191840696435,2025-09-13
69,452,C,Y,433.0,0.022040752250912832,2025-09-14
46,295,C,Y,942.0,0.1536326393965055,2025-09-15
40,32,D,Z,939.0,0.07638713894806655,2025-09-16
25,860,C,Y,949.0,0.03444993414270046,2025-09-17
87,956,B,Z,364.0,0.20083979744167382,2025-09-18
18,151,A,Y,654.0,0.22403532384302496,2025-09-19
53,657,C,Y,703.0,0.2077751909006497,2025-09-20
91,117,B,Y,174.0,0.136061749275371,2025-09-21
9,246,B,Y,148.0,0.0800770477920531,2025-09-22
6,298,D,Z,652.0,0.2731292686255023,2025-09-23
98,719,C,Z,641.0,0.21953950786566967,2025-09-24
87,370,C,X,847.0,0.2842968223518834,2025-09-25
83,354,A,Z,126.0,0.132810775902349,2025-09-26
11,548,C,X,317.0,0.22288865308739547,2025-09-27
63,973,B,Y,980.0,0.12227693161386667,2025-09-28
30,633,D,Z,922.0,0.03398323252526098,2025-09-29
12,161,C,X,815.0,0.005432748756805772,2025-09-30
31,838,B,n,,0.10997232767694061,2025-10-01
72,422,A,Y,766.0,0.20013988115860606,2025-10-02
59,658,B,Y,520.0,0.22008753475516066,2025-10-03
95,969,C,Y,244.0,0.0031354283684455696,2025-10-04
43,127,B,Z,721.0,0.02654066513875415,2025-10-05
86,694,B,X,300.0,0.008418464084673815,2025-10-06
72,84,A,Y,560.0,0.012445552754547428,2025-10-07
26,826,B,Z,361.0,0.23681929677329358,2025-10-08
55,382,C,X,265.0,0.00670686472582318,2025-10-09
84,521,B,Z,615.0,0.21728827431080883,2025-10-10
26,654,B,Y,478.0,0.10718982729621244,2025-10-11
46,310,D,Z,455.0,0.10154905856820219,2025-10-12
4,521,A,Z,462.0,0.21678721084283648,2025-10-13
85,355,C,X,945.0,0.01484562977648749,2025-10-14
84,686,A,X,512.0,0.16064949379006097,2025-10-15
38,454,C,Y,955.0,0.2034835448073138,2025-10-16
34,402,A,X,665.0,0.2101958661610017,2025-10-17
61,512,A,Z,330.0,0.04753535923592687,2025-10-18
90,915,D,Y,861.0,0.0221594043717126,2025-10-19
8,66,B,Z,970.0,0.09533513776291157,2025-10-20
61,263,B,Y,208.0,0.07668103267244764,2025-10-21
38,219,D,Y,252.0,0.07881160005593603,2025-10-22
85,377,D,X,283.0,0.2606918266611092,2025-10-23
99,268,B,Y,465.0,0.17161887664712516,2025-10-24
17,763,D,X,657.0,0.07546062845712712,2025-10-25
46,170,D,Y,929.0,0.11755705915200308,2025-10-26
40,253,B,Z,678.0,0.2424723976983298,2025-10-27
34,717,B,X,909.0,0.0860573314181649,2025-10-28
98,995,B,Y,150.0,0.17648678483999133,2025-10-29
66,393,B,Y,510.0,0.09221154433178402,2025-10-30
74,94,D,Z,431.0,0.22288026994034538,2025-10-31
88,254,B,Y,142.0,0.2060574652119784,2025-11-01
69,91,B,Y,869.0,0.2598954325125027,2025-11-02
25,319,D,Z,713.0,0.28265827671032084,2025-11-03
7,788,B,Z,189.0,0.2641209816360657,2025-11-04
98,264,C,X,803.0,0.12089112429545587,2025-11-05
61,189,B,Y,656.0,0.0647073092631432,2025-11-06
89,722,C,X,284.0,0.12661722205753334,2025-11-07
62,592,C,Z,961.0,0.047582069647212864,2025-11-08
60,327,A,X,905.0,0.21139448140815487,2025-11-09
75,354,C,Z,204.0,0.14274532245617513,2025-11-10
30,291,C,Z,963.0,0.01086289991734386,2025-11-11
29,553,A,Z,841.0,0.055302985617668034,2025-11-12
25,770,C,Y,921.0,0.08582125159035132,2025-11-13
4,79,A,Z,824.0,0.2824736509675244,2025-11-14
83,665,C,Z,675.0,0.26491468050168737,2025-11-15
22,100,B,Y,171.0,0.17423730678895993,2025-11-16
7,454,C,Z,105.0,0.13418057162297828,2025-11-17
85,988,C,Z,551.0,0.08458514207790464,2025-11-18
22,576,A,Z,372.0,0.05489529340541781,2025-11-19
28,542,C,Y,632.0,0.16133216214487056,2025-11-20
27,750,A,X,551.0,0.1825424833086924,2025-11-21
90,321,A,Y,710.0,0.01042925903978007,2025-11-22
65,584,D,X,478.0,0.05672389422699082,2025-11-23
4,443,D,Y,257.0,0.21759024066753094,2025-11-24
54,304,A,X,479.0,0.21134957531254397,2025-11-25
38,67,C,Y,830.0,0.00750344762491879,2025-11-26
8,555,D,Z,943.0,0.24784703692482254,2025-11-27
81,85,B,X,787.0,0.06740793973648104,2025-11-28
76,351,D,Z,991.0,0.2665637438099027,2025-11-29
12,260,A,Y,119.0,0.21618972005100268,2025-11-30
3,999,A,Z,479.0,0.27389264028099236,2025-12-01
55,80,C,X,268.0,0.29892191099997917,2025-12-02
6,84,D,X,260.0,0.1967014267656776,2025-12-03
18,590,A,X,857.0,0.03677859026707279,2025-12-04
79,930,D,Z,237.0,0.09353495537647488,2025-12-05
6,745,D,Z,792.0,0.06945769532497019,2025-12-06
79,29,D,X,533.0,0.10267707660673259,2025-12-07
82,958,B,X,936.0,0.1140057399136507,2025-12-08
31,663,C,Y,942.0,0.15445319472494443,2025-12-09
99,453,A,Y,289.0,0.16881692456301417,2025-12-10
4,983,B,Z,951.0,0.07974396876050588,2025-12-11
1,642,C,Y,335.0,0.157238196805382,2025-12-12
94,433,B,Z,513.0,0.21891842791512878,2025-12-13
45,239,C,X,279.0,0.14611270164861775,2025-12-14
45,419,D,X,167.0,0.19767711255220743,2025-12-15
62,706,A,Y,792.0,0.2869079709971127,2025-12-16
1,851,A,Z,876.0,0.09958832525790888,2025-12-17
18,995,B,Y,343.0,0.2090377445450306,2025-12-18
30,560,C,Y,779.0,0.03417633438804479,2025-12-19
92,502,D,Y,415.0,0.24698256658921652,2025-12-20
35,102,C,Z,993.0,0.25113192866826284,2025-12-21
60,531,D,Z,678.0,0.03427181007170035,2025-12-22
22,675,B,Y,159.0,0.05343279625572678,2025-12-23
64,374,C,Y,201.0,0.2959002970605623,2025-12-24
95,820,B,Z,508.0,0.22131133503530956,2025-12-25
18,38,B,Z,456.0,0.22263497696548615,2025-12-26
39,326,B,Y,129.0,0.020337553985471768,2025-12-27
80,818,C,X,450.0,0.2883869943922942,2025-12-28
2,454,C,X,436.0,0.23515648242545212,2025-12-29
16,197,D,Y,749.0,0.03670687120610382,2025-12-30
87,433,B,Z,491.0,0.12211760751675411,2025-12-31
18,556,C,X,669.0,0.2910047419270249,2026-01-01
54,770,C,Y,597.0,0.1341018227732718,2026-01-02
23,779,D,Y,997.0,0.1331346350492482,2026-01-03
78,788,B,Z,323.0,0.2488142301790906,2026-01-04
48,585,D,X,622.0,0.16246556752346675,2026-01-05
